what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1411535359727
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1411535393260
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411535393612
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411535412658
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1411535413759
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411535417698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411535425346
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411535431187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411535432906
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1411535444580
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411535444900
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411535446974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411535471944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411535515320
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411535579492
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1411535596187
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411535596724
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1411535599640
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411535600806
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1411535605611
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411535605967
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1411535606737
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411535608683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411535619942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411535621339
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411535624317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411535625676
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411535633081
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411535633789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411535638766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411535639735
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411535642836
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411535644072
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411535655448
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411535778354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411535784120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411535785419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411535787276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411535891675
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411535903417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411535904439
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411535907235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411535909600
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1411535917666
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411535918012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411535951577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536017873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536034185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536035882
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536079267
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536080623
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536083422
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536084773
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1411536086078
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536086276
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536106624
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536110647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536113301
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536114797
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536131178
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536134463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536137236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536138529
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1411536140331
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536140671
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536147224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536172279
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1411536172327
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536172508
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536193112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536225241
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536234087
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536235957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536239824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536272147
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536272326
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536274911
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536305178
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536305381
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536315034
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536322510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536334420
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536343642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536346529
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536348231
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536352922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536369448
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536373913
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536376865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536389558
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536399039
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536405994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536411812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536427039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536434593
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1411536435179
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536446073
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1411536446894
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1411536446927
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1411536449035
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, /cygdrive/c/Users/Karen/Documents/GitHub/Group13Module1/Module1/software/Module1Code/Module1Code.elf] return code: 4, 'other error'",1411536472376
error,log,,,"Downloading ELF Process failed",1411536472405
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536472535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536483510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536488282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536506907
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536510528
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536516101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536524383
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536527405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536528884
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536530080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536548018
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536549791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536555830
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1411536556034
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536566541
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536566602
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1411536569660
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536572397
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536588317
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1411536591861
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, /cygdrive/c/Users/Karen/Documents/GitHub/Group13Module1/Module1/software/Module1Code/Module1Code.elf] return code: 4, 'other error'",1411536592832
error,log,,,"Downloading ELF Process failed",1411536592855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536592898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536594826
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536618262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536624170
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536625235
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536625390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536625480
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536628074
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1411536628201
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536631661
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536636330
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536637402
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536637549
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536637625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411536639647
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536639848
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536640934
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536640934
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536641541
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536642333
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536642333
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536644230
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1411536678556
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536679297
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411536680849
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536832520
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536839493
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536845050
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536850180
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536852957
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536854554
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536856198
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1411536860199
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536861065
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411536861924
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536872939
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536876172
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536881145
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1411536884678
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536885449
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411536889988
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536968898
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536972340
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536982615
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411536984616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411537045026
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411537046466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411537051689
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411537061810
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411537066183
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411537093622
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411537108186
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411537111169
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411537114386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411537115810
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411537117529
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411537126820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411537146568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411537148501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411537151496
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411537154377
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411537160358
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411537166261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411537199412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411537200935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411537241679
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411537259050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411537268445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411537269962
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411537273597
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411537276058
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411537291066
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411537305146
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411537308197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411537311516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411537313379
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411537314397
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411537317536
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1411537319836
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411537321776
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411537323653
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411537333518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411537341638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411537343358
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411537346438
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411537355215
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1411537356328
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411537356681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411537368219
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411537374186
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411537379524
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1411537380278
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411537390863
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411537390980
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1411537393656
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, /cygdrive/c/Users/Karen/Documents/GitHub/Group13Module1/Module1/software/Module1Code/Module1Code.elf] return code: 4, 'other error'",1411537416648
error,log,,,"Downloading ELF Process failed",1411537416662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411537416718
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411537419429
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411537422092
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411537424484
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411537429921
